dummy_businesspersonalities,dummy_celebrities,dummy_entertainmentleisurebusiness,dummy_hiphop,dummy_music,dummy_nbaplayers,dummy_news,dummy_politics,dummy_sports,dummy_sportsfigures,dummy_sportsfitnessbusiness,dummy_television,hashtags_count,mentions_count,tweet_external_urls_count,tweet_length,tweet_medias_count,tweet_sentiment,followers_count,impression_count
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,243,2,0.8468,4676387,430844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,0,0.7783,4676387,202677
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,0.926,4676387,69764
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0.0,4676387,160621
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,117,1,0.0,4676387,61987
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,137,1,0.2732,4676387,67495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0.3612,4676387,16562
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1,0.5423,4676387,19714
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128,3,0.0,4676387,123312
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,118,1,0.5053,4676387,229448
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,61,1,0.0,4676387,146951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,0,-0.5574,4676387,659455
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,42,0,0.0,4676387,62238
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45,1,0.0,4676387,141576
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,-0.5574,4676387,942691
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0.0,4676387,72096
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,135,0,0.5372,4676387,158859
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71,0,0.0,4676387,115215
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,42,1,0.0,4676387,105352
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161,1,0.5068,4676387,64041
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,-0.4215,4676387,58612
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,193,1,-0.6083,4676387,73259
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,265,3,0.8127,4676387,81551
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,0.4404,4676387,339160
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,0.2263,4676387,325579
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,144,0,0.8839,4676387,178307
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0.0,4676387,166784
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,144,2,0.5574,4676387,382039
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,140,0,0.85,4676387,318487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0.0,4676387,229653
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,143,0,0.7068,4676387,182039
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,53,0,0.5229,4676387,101066
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,72,1,0.0,4676387,195115
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,59,0,0.3612,4676387,339246
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,72,1,0.5267,4676387,333963
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,67,0,0.0,4676387,117634
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,-0.296,4676387,178631
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,62,0,0.0,4676387,184819
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,126,0,0.0,4676387,188380
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0.0,4676387,287224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,0,0.3803,4676387,996625
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0.0,4676387,171174
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2,0.5499,4676387,855583
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0.7351,4676387,199925
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86,0,0.5951,4676387,100920
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,147,1,-0.5423,4676387,169640
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,156,1,0.7264,4676387,190334
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,125,0,0.3774,4676387,69674
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,63,0,0.0,4676387,146765
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,0,0.7861,4676387,175117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0.0,4676387,110178
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,36,0,0.0,4676387,135015
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0.0,4676387,19112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0.0,4676387,119379
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,137,1,0.6187,4676387,737690
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,269,0,0.5423,4676387,156576
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0.0,4676387,851529
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,47,1,0.0,4676387,1182051
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,86,0,0.4356,4676387,157192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0,0.939,4676387,160963
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,2,-0.5994,4676387,866123
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0.5093,4676387,657671
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,242,1,0.8513,4676387,213155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0.4215,4676387,701399
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0.0,4676387,142657
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,0,0.0,4676387,358043
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60,0,0.4404,4676387,409016
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,92,0,0.6094,4676387,137246
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0.0,4676387,1055025
0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,66,1,0.0,4676387,182371
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,115,1,0.4926,4676387,156447
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,66,1,0.0,4676387,522392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,-0.5994,4676387,755478
0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,182,1,0.4767,4676387,139441
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0.0,4676387,135398
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0.0,4676387,143940
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,181,0,-0.4019,4676387,150966
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,30,0,0.6884,4676387,186781
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,114,0,0.0,4676387,196182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,0.0,4676387,97158
0,0,1,0,0,0,1,0,0,0,0,1,0,2,1,102,0,-0.2905,4676387,293158
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,0.0,4676387,2935
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0.1779,4676387,342078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0.1779,4676387,224198
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0.0,305607,3575
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0,0.0,305607,482
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,0,0.3612,305607,8172
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,0,0.4767,305607,1834
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,104,1,-0.5267,305607,8204
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0.0,305607,974
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,31,0,0.5766,305607,1693
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,151,1,0.8168,276986,10693
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,242,2,0.8544,276986,9203
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0.0,276986,12545
0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,292,1,0.9323,276986,30051
1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,193,1,0.9476,276986,10898
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,1,0.6369,276986,8384
0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,145,1,0.7644,276986,7268
0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,178,3,0.9227,276986,14388
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,270,0,0.9703,276986,8145
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,245,0,-0.3027,276986,8698
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,211,1,0.9701,276986,26654
0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,81,0,0.9214,276986,6801
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,161,1,0.9036,276986,14151
0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,151,1,0.7096,276986,10584
0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,211,1,0.7494,276986,16127
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,256,1,0.9326,276986,9435
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,148,1,0.8718,276986,23431
0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,119,1,0.6114,276986,90033
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,182,1,0.5562,276986,10382
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0.7096,276986,18551
0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,275,0,0.8577,276986,7095
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,202,1,0.8883,276986,11529
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0.0,276986,4967
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,175,1,0.9209,276986,9162
0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,290,1,0.9115,276986,7320
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,282,1,0.5972,276986,6502
0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,262,1,0.9171,276986,8736
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,275,1,0.7556,276986,11082
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,77,2,0.0,276986,5985
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,276,1,0.7243,276986,44432
0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,268,1,0.8895,276986,11345
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,225,1,0.8513,276986,31088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0.0772,7685786,175143
0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,180,1,0.6289,7685786,94725
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,1,0.0,7685786,76942
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0.3182,7685786,91732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,1,0.0,7685786,90114
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,139,1,-0.0763,7685786,209082
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,1,0.3818,7685786,97838
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0.6114,7685786,235127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0.6705,7685786,874670
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,4,0.0,7685786,65043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186,0,0.2023,7685786,326342
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,-0.935,7685786,833266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0.0,7685786,116062
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,-0.1336,7685786,168075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,1,0.0,7685786,88991
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0.4753,7685786,188646
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0.5093,7685786,198620
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,0.5994,7685786,686501
0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,71,1,0.7906,7685786,85843
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1,0.3818,7685786,157738
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,1,0.0,7685786,113794
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0.5719,7685786,195813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,-0.6597,7685786,174242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0.0,7685786,122686
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0.3724,7685786,445587
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,1,0.3818,7685786,101331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0.5719,7685786,143232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0.0,7685786,150921
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,-0.5574,7685786,702751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,1,0.0,7685786,921003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0.0,7685786,698181
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104,1,0.5994,7685786,240811
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0.0,7685786,225043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0.0,7685786,6928691
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1,0.8748,7685786,276541
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0.4939,7685786,717767
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0.0,7685786,6435658
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0.4199,7685786,736396
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,0.5267,7685786,756515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0.0,7685786,306139
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,0.0,7685786,274302
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,94,0,-0.3818,7685786,228012
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0.5423,7685786,914137
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,54,1,0.0,7685786,9914565
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,135,0,0.8718,7685786,758406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0.0,7685786,492040
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0.0,7685786,541339
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0.0,7685786,36897066
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,56,1,0.5994,7685786,535759
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0.0,7685786,334033
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,76,1,0.0,7685786,274512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0.0,7685786,425368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0.0,7685786,270697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,0.3182,7685786,678454
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,108,1,0.5106,7685786,131153
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,153,1,0.6808,7685786,88210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,1,-0.4215,7685786,144771
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0.0,7685786,134213
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,109,1,0.7901,7685786,87967
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,1,0.5093,7685786,156133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,2,0.0,7685786,145213
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0.0,7685786,261464
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,181,1,0.8585,7685786,227779
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,1,0.0,7685786,170236
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0.0,7685786,246970
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,82,1,0.0,7685786,181415
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1,0.0,7685786,150663
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,101,0,0.0,7685786,308977
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,1,0.6249,7685786,124593
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74,0,0.6202,7685786,203160
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,259,1,0.3804,15491952,641150
0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,253,0,-0.0969,15491952,258597
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,281,1,0.8232,15491952,615592
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,293,1,0.7964,15491952,260830
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,268,0,-0.9292,15491952,440311
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,289,1,0.4545,15491952,502869
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,236,1,0.0,15491952,427747
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,271,1,-0.2755,15491952,312195
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,134,0,0.2023,15491952,278765
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,125,1,-0.5574,15491952,329328
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,280,1,0.8241,15491952,494172
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,237,0,0.8658,15491952,566933
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88,1,0.4019,15491952,349440
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,280,1,0.3999,15491952,375172
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,52,0,0.296,15491952,225276
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,291,1,0.8074,15491952,632316
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,121,0,0.5267,15491952,3466704
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,178,1,0.128,15491952,425459
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,272,1,-0.6597,15491952,388781
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,239,1,-0.1179,15491952,344198
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51,0,0.296,15491952,230285
0,0,1,1,1,0,0,1,0,0,0,0,0,2,0,260,1,0.0516,15491952,573040
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,274,0,0.0,15491952,2801727
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,162,1,-0.6249,15491952,560858
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,223,1,-0.128,15491952,315898
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,304,1,0.9678,15491952,1275402
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,294,1,0.4939,15491952,478520
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,267,0,-0.4641,15491952,4182129
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,226,1,0.6249,15491952,458626
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,174,1,0.0,15491952,737791
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,292,1,0.8943,15491952,1299710
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,141,0,0.6705,15491952,4011905
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,195,1,0.0,15491952,471278
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,168,1,-0.6124,15491952,552991
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,299,1,0.2023,15491952,2220897
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,286,1,0.691,15491952,1245413
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,174,1,0.0,15491952,756202
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,297,1,0.0258,15491952,963710
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,248,1,0.7972,15491952,1672265
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257,0,-0.2023,15491952,551567
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,301,1,0.3819,15491952,435923
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,221,1,0.5994,15491952,1078102
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,220,1,-0.8567,15491952,1199243
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,119,1,0.5719,15491952,1147278
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,280,0,0.4215,15491952,490939
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,280,0,-0.504,15491952,571478
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0.3818,15491952,459788
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0.936,15491952,1126741
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,290,1,0.8519,15491952,484719
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,276,0,0.2023,15491952,683266
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130,0,-0.1779,15491952,2594150
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238,0,0.296,15491952,2069560
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295,1,-0.7351,15491952,1635094
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,287,1,0.0085,15491952,541831
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,188,1,0.0,15491952,366497
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,302,1,0.8803,15491952,282582
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,297,0,0.6597,15491952,876983
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,295,1,0.0,15491952,234493
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,256,1,0.7783,15491952,436629
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,276,0,0.5574,15491952,286068
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257,1,-0.3521,15491952,265498
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,287,0,0.6369,15491952,386889
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,257,0,0.8109,15491952,507219
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,255,0,0.7845,15491952,381536
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,267,1,0.9004,15491952,622673
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,192,1,0.2577,15491952,221165
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,305,1,0.7196,15491952,305143
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,250,0,-0.25,15491952,738839
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,219,1,-0.6045,15491952,281540
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,261,0,-0.1613,15491952,1013144
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,199,1,-0.4278,15491952,326140
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,202,0,-0.418,15491952,515901
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,0,0.128,15491952,4296681
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,225,1,0.9136,15491952,325945
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,238,0,0.8271,15491952,601697
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,92,1,0.0,15491952,363915
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,276,0,0.6977,15491952,431457
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,241,1,0.0772,15491952,3936770
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,244,0,-0.8957,15491952,636228
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,219,1,0.0,15491952,337458
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,284,0,0.9201,15491952,481220
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0.7901,11370607,130044
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0.3182,11370607,4535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.8483,11370607,303090
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0.6597,11370607,153966
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185,0,0.7345,11370607,259190
0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,104,0,0.6249,11370607,110853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0.0,11370607,225474
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,89,1,0.8302,11370607,239190
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112,1,0.8881,11370607,827237
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0.857,11370607,48344
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0.5068,11370607,1141734
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,172,1,0.8951,11370607,901138
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0.9258,11370607,71212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0.7901,11370607,130044
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0.3182,11370607,4535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0.8483,11370607,303090
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0.6597,11370607,153966
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185,0,0.7345,11370607,259190
0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,104,0,0.6249,11370607,110853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0.0,11370607,225474
0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,89,1,0.8302,11370607,239190
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,112,1,0.8881,11370607,827237
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,0,0.857,11370607,48344
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0.5068,11370607,1141734
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,172,1,0.8951,11370607,901138
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0.9258,11370607,71212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0.7901,11370607,132339
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0,0.3182,11370607,4586
